image_path	prompt	ground_truth	response
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00001089.jpg	answer de When the provided information is insufficient, respond with 'unbeantwortbar'. Was steht auf dem Papier?\
	['unbeantwortbar', 'Auslandspost', 'Posten', 'unbeantwortbar', 'Auslandspost', 'Ausstralia Post', 'Auslandspost', 'Auslandspost', 'unbeantwortbar', 'Auslandspost']	unbeantwortbar
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000603.jpg	answer de When the provided information is insufficient, respond with 'unbeantwortbar'. Können Sie mir bitte sagen, was auf diesem Computerbildschirm steht?\
	['Symbole für Uhr Wetter usw.', 'Startfenster', 'Desktop', 'Uhr', 'Uhr', 'Symbole', 'Desktop-Symbole', 'unbeantwortbar', 'Desktop-Symbole', 'Symbole']	unbeantwortbar
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002074.jpg	answer de When the provided information is insufficient, respond with 'unbeantwortbar'. Was ist das für eine CD?\
	['Leerstand', 'Leer CD', 'Maxwell', 'Maxell CD r', 'Leerstand', 'Leerstand', 'Decken', 'Leerstand', 'Leerstand', 'Maxell']	maxell cd r
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00001467.jpg	answer de When the provided information is insufficient, respond with 'unbeantwortbar'. Was ist das für ein Bild?\
	['Fuß', 'Fuß', 'Fußkratzer', 'Fuß', 'Fuß', 'Fuß', 'Fuß', 'Fuß', 'Fuß', 'Fuß']	füße
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004201.jpg	answer de When the provided information is insufficient, respond with 'unbeantwortbar'. Können Sie mir bitte sagen, was das für eine Dose ist?\
	['Jagd', 'Schweinchen', 'Schweinchen', 'Jagt schlampige Joe Sauce', 'Schlampige Joe-Sauce', 'Schweinchen', 'Der Mann , der kühn ist , schlampige Joe Sauce .', 'Unschleim', 'Schweinchen', 'Schlampiger Joe']	joe sauce
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00001540.jpg	answer de When the provided information is insufficient, respond with 'unbeantwortbar'. Was ist das? Was ist das?\
	['Diät-Coke-Soda', 'Diät-Koka-Dose', 'Diät-Coke', 'Kann Diät-Coke', 'Diät-Coke', 'Diät-Coke', 'Diät-Coke', 'Kokos', 'Soda', 'Kann Diät-Coke']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003385.jpg	answer de When the provided information is insufficient, respond with 'unbeantwortbar'. Was ist das für ein Gewürz?\
	['Frau Dash', 'unbeantwortbar', 'Frau Dash', 'unbeantwortbar', 'Ich kann es nicht sagen.', 'mit Gewürzen', 'Basilmischung', 'Frau Schlagtischmischung', 'Schlagzeile', 'Frau Dash']	mrs dash
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002460.jpg	answer de When the provided information is insufficient, respond with 'unbeantwortbar'. Was ist das? Was ist das?\
	['Mttn-Taubflasche', 'Bergdieß', 'Bergdieß', 'Bergdieß', 'Bergdieß', 'Bergdieß', 'Bergdieß', 'Bergdieß', 'Bergdieß', 'Mt Tau']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00001735.jpg	answer de When the provided information is insufficient, respond with 'unbeantwortbar'. Was ist in dieser Schachtel?\
	['Kaffee', 'unbeantwortbar', 'Kaffee', 'Kaffee', 'Kaffee', 'Kaffee', 'Kaffee', 'Kaffee', 'Kaffee', 'unbeantwortbar']	kaffee
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002557.jpg	answer de When the provided information is insufficient, respond with 'unbeantwortbar'. Was sehen Sie?\
	['Haut', 'Fingerbodentüren', 'Tür', 'Tür', 'Finger Tür', 'Tür', 'unbeantwortbar', 'Tür', 'Haus', 'Finger schwarzes Fell']	unbeantwortbar
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000566.jpg	answer de When the provided information is insufficient, respond with 'unbeantwortbar'. Was zeigt mein Computerbildschirm?\
	['Möchten Sie Ihren Computer mit Systemwiederherstellung wiederherstellen?', 'Systemwiederherstellung erscheint', 'Nachricht zur Wiederherstellung des Systems', 'Sie werden gefragt, ob Sie Ihren Computer mit Systemwiederherstellung wiederherstellen möchten', 'Schachtel', 'Wiederherstellung des Systems', 'Möchten Sie Ihren Computer mit Systemwiederherstellung wiederherstellen?', 'Computer nicht gestartet', 'Wiederherstellen eingerichtet', 'Wiederherstellung des Systems']	unbeantwortbar
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003751.jpg	answer de When the provided information is insufficient, respond with 'unbeantwortbar'. Was ist in dieser Schachtel?\
	['Kaffee', 'heiße Kakao-Mischung', 'Schokolade', 'heiße Kakao-Mischung', 'Kakao', 'heiße Kakao-Mischung', 'Kaffee', 'Mischung aus heißer Schokolade', 'Kakao', 'Kakao-Mischung']	hot cocoa mix
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000197.jpg	answer de When the provided information is insufficient, respond with 'unbeantwortbar'. Können Sie mir bitte die 1-800-Nummer auf dieser Karte sagen?\
	['800 735 2929', '1 877 328 9677 1 80 732 2929', '1 800 735 2929', '1 877 328 9677', '8007352929', '1 877 328 9677', '1 877 328 9677', 'Die Kommission hat die Kommission gebeten,', '1 877 328 9677', '18007352929']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000977.jpg	answer de When the provided information is insufficient, respond with 'unbeantwortbar'. Was ist das?\
	['Computerbildschirm', 'Computerbildschirm', 'Computerbildschirm', 'Laptop', 'Computerbildschirm, auf dem die Suchergebnisse angezeigt werden', 'Bildschirm', 'Computerbildschirm', 'Computerbildschirm', 'Bildschirm', 'Computerbildschirm']	unbeantwortbar
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004314.jpg	answer de When the provided information is insufficient, respond with 'unbeantwortbar'. Was ist das?\
	['Salatdressing auf der Rückseite', 'Verband', 'Salatdressing', 'Salatdressing', 'Balsam-Salatdressing', 'Salatdressing', 'unbeantwortbar', 'Salatdressing', 'Salatdressing', 'Salatdressing']	unbeantwortbar
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004039.jpg	answer de When the provided information is insufficient, respond with 'unbeantwortbar'. Was zeigt das Bild?\
	['Fenster', 'Konstruktion', 'Glasfenster mit Glasglasschmiere', 'Glasfenster in Tür', 'Glasfenster in Tür', 'Tür', 'Glasfarben', 'Tür', 'Fenster', 'Fenster']	buntglasfenster
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003622.jpg	answer de When the provided information is insufficient, respond with 'unbeantwortbar'. Kann mir jemand sagen, was die Sicherheitsfrage auf dem Bildschirm ist, bitte?\
	['Schwein', 'unbeantwortbar', 'Schwein', 'Schwein', 'Schwein', 'Schwein', 'unbeantwortbar', 'unbeantwortbar', 'Schwein', 'Schwein']	unbeantwortbar
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003019.jpg	answer de When the provided information is insufficient, respond with 'unbeantwortbar'. Was ist das? Was ist das?\
	['Wein', 'Silbereiche', 'Silbereiche', 'Wein aus Silberdeich', 'Wein', 'Flasche', 'Wein', 'Wein', 'Silbereiche 2003 Cabernet sauvignon', 'Silbereiche 2003']	unbeantwortbar
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003198.jpg	answer de When the provided information is insufficient, respond with 'unbeantwortbar'. Was für eine Marke ist das für ein Monitor?\
	['Lg', 'unbeantwortbar', 'unbeantwortbar', 'Lg', 'Lg', 'Lg', 'Lg', 'Lg', 'Lg', 'Lg']	lg
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003541.jpg	answer de When the provided information is insufficient, respond with 'unbeantwortbar'. Was ist das für ein Getränk?\
	['Soda', 'Ginger ale', 'Generelle', 'Ginger Soda', 'Kanada trocken', 'Kanada trocken', 'Ginger ale', 'Kanada trocken', 'Ginger ale', 'Ginger ale']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003207.jpg	answer de When the provided information is insufficient, respond with 'unbeantwortbar'. Welche Farbe hat der Teppich?\
	['Weiß', 'Weiß', 'Braun', 'Grau', 'Taube', 'Sahne', 'Braun', 'Braun', 'Weiß', 'Taube']	beige
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00001552.jpg	answer de When the provided information is insufficient, respond with 'unbeantwortbar'. Was ist das? Was ist das?\
	['Telefon', 'Telefon', 'Telefon', 'Telefon', 'Telefon', 'Telefon', 'Digitale Telefon', 'Telefon', 'Bürotelefon', 'Telefon']	unbeantwortbar
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003827.jpg	answer de When the provided information is insufficient, respond with 'unbeantwortbar'. Was ist das für ein Bild?\
	['Bergdieß', 'Bergdieß', 'Bergdieß', 'Bergdieß', 'Bergdieß', 'Bergdoss', 'Bergdieß', 'Mttn-Taubflasche', 'Soda aus Bergdieß', 'Mttn Tau']	mtn dew
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003740.jpg	answer de When the provided information is insufficient, respond with 'unbeantwortbar'. Was ist das für eine Flasche?\
	['unbeantwortbar', 'unbeantwortbar', 'Lotion', 'Soda', 'unbeantwortbar', 'Lotion', 'Lotion', 'Lotion', 'unbeantwortbar', 'Lotion']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00001842.jpg	answer de When the provided information is insufficient, respond with 'unbeantwortbar'. Was ist das? Was ist das?\
	['Wasser mit Aquafina', 'Flasche mit Wasser', 'Wasser', 'Wasser', 'Plastikflasche mit Wasser der Marke aquafina', 'Wasserflasche', 'Wasserflasche', 'Wasser mit Aquafina', 'Wasser', 'Wasserflaschen aus Kunststoff']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000981.jpg	answer de When the provided information is insufficient, respond with 'unbeantwortbar'. Was ist das?\
