image_path	prompt	ground_truth	response
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00001089.jpg	<|im_start|>system\
You are a helpful assistant.<|im_end|>\
<|im_start|>user\
<|vision_start|><|image_pad|><|vision_end|>Question: Что написано на бумаге?\
When the provided information is insufficient, respond with 'неотвечаемый'.\
Answer the question in Russian using a single word or phrase.<|im_end|>\
<|im_start|>assistant\
	['неотвечаемый', 'Австралия почта', 'Пост', 'неотвечаемый', 'Австралия почта', 'Австралийская почта', 'Австралия почта', 'Австралия почта', 'неотвечаемый', 'Австралия почта']	неотвечаемый
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000603.jpg	<|im_start|>system\
You are a helpful assistant.<|im_end|>\
<|im_start|>user\
<|vision_start|><|image_pad|><|vision_end|>Question: Вы можете сказать мне, что на экране компьютера, пожалуйста?\
When the provided information is insufficient, respond with 'неотвечаемый'.\
Answer the question in Russian using a single word or phrase.<|im_end|>\
<|im_start|>assistant\
	['значки для часов погоды и т.д.', 'Открытие окна', 'рабочий стол', 'Часы', 'Часы', 'иконки', 'значки рабочего стола', 'неотвечаемый', 'значки рабочего стола', 'иконки']	неотвечаемый
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002074.jpg	<|im_start|>system\
You are a helpful assistant.<|im_end|>\
<|im_start|>user\
<|vision_start|><|image_pad|><|vision_end|>Question: Что это за компакт-диск?\
When the provided information is insufficient, respond with 'неотвечаемый'.\
Answer the question in Russian using a single word or phrase.<|im_end|>\
<|im_start|>assistant\
	['пустое', 'Пустой диск', 'Максвелл', 'Макселл CDR', 'пустое', 'пустое', 'одеяло', 'пустое', 'пустое', 'Максэлл']	неотвечаемый
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00001467.jpg	<|im_start|>system\
You are a helpful assistant.<|im_end|>\
<|im_start|>user\
<|vision_start|><|image_pad|><|vision_end|>Question: Что это за картина?\
When the provided information is insufficient, respond with 'неотвечаемый'.\
Answer the question in Russian using a single word or phrase.<|im_end|>\
<|im_start|>assistant\
	['ноги', 'ноги', 'царапины на ногах', 'ноги', 'ноги', 'ноги', 'ноги', 'ноги', 'ноги', 'ноги']	неотвечаемый
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004201.jpg	<|im_start|>system\
You are a helpful assistant.<|im_end|>\
<|im_start|>user\
<|vision_start|><|image_pad|><|vision_end|>Question: Вы не могли бы сказать, что это за банка?\
When the provided information is insufficient, respond with 'неотвечаемый'.\
Answer the question in Russian using a single word or phrase.<|im_end|>\
<|im_start|>assistant\
