image_path	prompt	ground_truth	response
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00001089.jpg	<|im_start|>system\
You are a helpful assistant.<|im_end|>\
<|im_start|>user\
<|vision_start|><|image_pad|><|vision_end|>Question: 这张纸上写着什么?\
When the provided information is insufficient, respond with '无法回答'.\
Answer the question in Chinese using a single word or phrase.<|im_end|>\
<|im_start|>assistant\
	['无法回答', '澳大利亚邮政', '邮件', '无法回答', '澳大利亚邮政', '澳大利亚邮政', '澳大利亚邮政', '澳大利亚邮政', '无法回答', '澳大利亚邮政']	无法回答
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000603.jpg	<|im_start|>system\
You are a helpful assistant.<|im_end|>\
<|im_start|>user\
<|vision_start|><|image_pad|><|vision_end|>Question: 请告诉我电脑屏幕上有什么?\
When the provided information is insufficient, respond with '无法回答'.\
Answer the question in Chinese using a single word or phrase.<|im_end|>\
<|im_start|>assistant\
	['钟表天气等图标', '开始窗口', '桌面', '时间表', '时间表', '图标', '桌面图标', '无法回答', '桌面图标', '图标']	无法回答
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002074.jpg	<|im_start|>system\
You are a helpful assistant.<|im_end|>\
<|im_start|>user\
<|vision_start|><|image_pad|><|vision_end|>Question: 这是什么CD?\
When the provided information is insufficient, respond with '无法回答'.\
Answer the question in Chinese using a single word or phrase.<|im_end|>\
<|im_start|>assistant\
	['没有', '没有的CD', '马克斯威尔', '马克塞尔的CDR', '没有', '没有', '毛毯', '没有', '没有', '马克斯尔']	无法回答
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00001467.jpg	<|im_start|>system\
You are a helpful assistant.<|im_end|>\
<|im_start|>user\
<|vision_start|><|image_pad|><|vision_end|>Question: 这张照片是什么?\
When the provided information is insufficient, respond with '无法回答'.\
Answer the question in Chinese using a single word or phrase.<|im_end|>\
<|im_start|>assistant\
	['脚', '脚', '脚上的痕', '脚', '脚', '脚', '脚', '脚', '脚', '脚']	脚
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004201.jpg	<|im_start|>system\
You are a helpful assistant.<|im_end|>\
<|im_start|>user\
<|vision_start|><|image_pad|><|vision_end|>Question: 请告诉我这子是什么?\
When the provided information is insufficient, respond with '无法回答'.\
Answer the question in Chinese using a single word or phrase.<|im_end|>\
<|im_start|>assistant\
	['猎人', '马尼奇', '马尼奇', '猎人 的乔', '的', '马尼奇', '这个人是个大胆的皮子', '没有', '马尼奇', '的乔']	无法回答
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00001540.jpg	<|im_start|>system\
