image_path	prompt	ground_truth	response
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00001089.jpg	answer fa When the provided information is insufficient, respond with 'قابل به پاسخ نیست'. روی کاغذ چی نوشته شده؟\
	['قابل به پاسخ نیست', 'پست استرالیا', 'پست', 'قابل به پاسخ نیست', 'پست استرالیا', 'پست استرالیا', 'پست استرالیا', 'پست استرالیا', 'قابل به پاسخ نیست', 'پست استرالیا']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000603.jpg	answer fa When the provided information is insufficient, respond with 'قابل به پاسخ نیست'. میشه بهم بگید روی این صفحه ی کامپیوتری چی هست لطفاً؟\
	['آیکون های ساعت هوا و غیره', 'پنجره شروع', 'دسکتاپ', 'ساعت', 'ساعت', 'آیکون ها', 'آیکون های دسکتاپ', 'قابل به پاسخ نیست', 'آیکون های دسکتاپ', 'آیکون ها']	صفحه کامپیوتر
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002074.jpg	answer fa When the provided information is insufficient, respond with 'قابل به پاسخ نیست'. اين چيه؟\
	['خالی', 'سی دی خالی', 'مکسول', 'ماکسل سی دی آر', 'خالی', 'خالی', 'پتو', 'خالی', 'خالی', 'مکسل']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00001467.jpg	answer fa When the provided information is insufficient, respond with 'قابل به پاسخ نیست'. عکس چیه؟\
	['پا', 'پا', 'خراش پا', 'پا', 'پا', 'پا', 'پا', 'پا', 'پا', 'پا']	عکس پا
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004201.jpg	answer fa When the provided information is insufficient, respond with 'قابل به پاسخ نیست'. ميشه بهم بگي اين ظرف چيه؟\
	['شکار', 'مانویچ', 'مانویچ', 'شکار ميکنه .', 'سس جوي', 'مانویچ', 'مردي که جرئت داره', 'بی حیا', 'مانویچ', 'جو بی احتیاط']	سس جو
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00001540.jpg	answer fa When the provided information is insufficient, respond with 'قابل به پاسخ نیست'. این چیه؟\
	['نوشابه کوک رژیمی', 'کولا رژیمی', 'کوک رژیم غذایی', 'مي تونم کک رژيم کنم', 'کوک رژیم غذایی', 'کوک رژیم غذایی', 'کوک رژیم غذایی', 'کوک', 'نوشابه', 'مي تونم کک رژيم کنم']	تصویر بسیار تاریک است
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003385.jpg	answer fa When the provided information is insufficient, respond with 'قابل به پاسخ نیست'. اين چجور ادویه ايه؟\
	['خانم \"داش\"', 'قابل به پاسخ نیست', 'خانم \"داش\"', 'قابل به پاسخ نیست', 'نميتونم بگم', 'همه داروخانه', 'مخلوط باسل', 'خانم میز میز مخلوط', 'ديش', 'خانم \"داش\"']	ادویه ها
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002460.jpg	answer fa When the provided information is insufficient, respond with 'قابل به پاسخ نیست'. این چیه؟\
	['بطری طحمی', 'شبنم کوه', 'شبنم کوه', 'شبنم کوه', 'شبنم کوه', 'شبنم کوه', 'شبنم کوه', 'شبنم کوه', 'شبنم کوه', 'طغيان']	مادونات
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00001735.jpg	answer fa When the provided information is insufficient, respond with 'قابل به پاسخ نیست'. تو اين جعبه چي هست؟\
	['قهوه', 'قابل به پاسخ نیست', 'قهوه', 'قهوه', 'قهوه', 'قهوه', 'قهوه', 'قهوه', 'قهوه', 'قابل به پاسخ نیست']	قهوه سبز کوه
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002557.jpg	answer fa When the provided information is insufficient, respond with 'قابل به پاسخ نیست'. چی می بینی؟\
	['پوست', 'درب های کف انگشت', 'در', 'در', 'درب انگشت', 'در', 'قابل به پاسخ نیست', 'در', 'خانه', 'پوست سیاه انگشت']	تصویر بسیار تاریک است
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000566.jpg	answer fa When the provided information is insufficient, respond with 'قابل به پاسخ نیست'. صفحه کامپيوتر من چي نشون ميده؟\
	['آیا می خواهید کامپیوتر خود را با استفاده از سیستم بازگرداندن بازگردانی', 'بازگردان سيستم ظاهر ميشه', 'پیام بازگرداندن سیستم', 'پرسیدن اینکه آیا می خواهید کامپیوتر خود را با استفاده از سیستم بازگردانی بازگردانی', 'جعبه', 'بازپس گرفتن سیستم', 'آیا می خواهید کامپیوتر خود را با استفاده از سیستم بازگرداندن بازگردانی', 'کامپیوتر شروع به کار نکرد', 'تنظیم مجدد', 'بازپس گرفتن سیستم']	نمی توانم پاسخ دهم
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003751.jpg	answer fa When the provided information is insufficient, respond with 'قابل به پاسخ نیست'. تو اين جعبه چي هست؟\
	['کاکائو داغ', 'مخلوط کاکائو داغ', 'شکلات داغ', 'مخلوط کاکائو داغ', 'کاکائو', 'مخلوط کاکائو داغ', 'کاکائو داغ', 'مخلوط شکلات داغ', 'کاکائو', 'مخلوط کاکائو']	کاکو
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000197.jpg	answer fa When the provided information is insufficient, respond with 'قابل به پاسخ نیست'. ميشه لطفاً شماره ي 800 رو به من بگي؟\
	['800 735 2929', '1 877 328 9677 1 80 732 2929', '1 800 735 2929', '1 877 328 9677', '8007352929', '1 877 328 9677', '1 877 328 9677', '۱۸۷۷۳۲۸۹۶۷۷', '1 877 328 9677', '18007352929']	08007352929
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000977.jpg	answer fa When the provided information is insufficient, respond with 'قابل به پاسخ نیست'. اين چيه؟\
	['صفحه نمایش کامپیوتر', 'صفحه نمایش کامپیوتر', 'صفحه نمایش کامپیوتر', 'لپ تاپ', 'صفحه نمایش کامپیوتر نشان دهنده نتایج جستجو', 'صفحه نمایش', 'صفحه نمایش کامپیوتر', 'صفحه نمایش کامپیوتر', 'صفحه نمایش مانیتور', 'صفحه نمایش کامپیوتر']	unable to answer
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004314.jpg	answer fa When the provided information is insufficient, respond with 'قابل به پاسخ نیست'. اين چيه؟\
	['سس سالاد پشت', 'لباس پوشیدن', 'سس سالاد', 'سس سالاد', 'سس سالاد بالزمی', 'سس سالاد', 'قابل به پاسخ نیست', 'سس سالاد', 'سس سالاد', 'سس سالاد']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004039.jpg	answer fa When the provided information is insufficient, respond with 'قابل به پاسخ نیست'. عکس چه چیزی رو نشان میده؟\
	['پنجره', 'طراحی', 'طرح پنجره شیشه ای سیاه', 'شیشه پنجره در در', 'پنجره شیشه ای در در', 'در', 'شیشه رنگ آمیزی', 'در', 'پنجره', 'پنجره']	پنجره شیشه ای رنگ
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003622.jpg	answer fa When the provided information is insufficient, respond with 'قابل به پاسخ نیست'. ميشه کسي بهم بگه که سوال امنيتي که روي صفحه هست چيه؟\
	['آراوک', 'قابل به پاسخ نیست', 'آراوک', 'آراوک', 'آراوک', 'آراوک', 'قابل به پاسخ نیست', 'قابل به پاسخ نیست', 'آراوک', 'آراوک']	سوال امنيتي که روي صفحه هست، \"آراواک\" است.
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003019.jpg	answer fa When the provided information is insufficient, respond with 'قابل به پاسخ نیست'. این چیه؟\
	['شراب', 'بلوط نقره ای', 'بلوط نقره ای', 'شراب بلوط نقره ای', 'شراب', 'بطری', 'شراب', 'شراب', 'بلوط نقره ای 2003 کابرنت ساوینون', 'بلوط نقره ای 2003']	شراب
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003198.jpg	answer fa When the provided information is insufficient, respond with 'قابل به پاسخ نیست'. اين مانيتور چه مارکيه؟\
	['lg', 'قابل به پاسخ نیست', 'قابل به پاسخ نیست', 'lg', 'lg', 'lg', 'lg', 'lg', 'lg', 'lg']	lg
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003541.jpg	answer fa When the provided information is insufficient, respond with 'قابل به پاسخ نیست'. اين چه نوع مشروبيه؟\
	['نوشابه', 'آبجو زنجبیل', 'جنرال', 'نوشابه زنجبیل', 'کانادا خشک', 'کانادا خشک', 'آبجو زنجبیل', 'کانادا خشک', 'آبجو زنجبیل', 'آبجو زنجبیل']	sodada
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003207.jpg	answer fa When the provided information is insufficient, respond with 'قابل به پاسخ نیست'. فرش چه رنگیه؟\
	['رنگ بیج', 'رنگ بیج', 'رنگ قرمز', 'خاکستری', 'رنگ قرمز', 'کرم', 'رنگ قرمز', 'رنگ قرمز', 'رنگ بیج', 'رنگ قرمز']	کرم رنگ
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00001552.jpg	answer fa When the provided information is insufficient, respond with 'قابل به پاسخ نیست'. این چیه؟\
	['تلفن', 'تلفن', 'تلفن', 'تلفن', 'تلفن', 'تلفن', 'تلفن دیجیتال', 'تلفن', 'تلفن دفتر', 'تلفن']	پاسخ نادرست است. اطلاعات موجود کافی نیست.
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003827.jpg	answer fa When the provided information is insufficient, respond with 'قابل به پاسخ نیست'. این تصویر چیه؟\
