image_path	prompt	ground_truth	response
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00001089.jpg	<|im_start|>system\
You are a helpful assistant.<|im_end|>\
<|im_start|>user\
<|vision_start|><|image_pad|><|vision_end|>Question: Có gì trên giấy?\
When the provided information is insufficient, respond with 'không thể trả lời được'.\
Answer the question in Vietnamese using a single word or phrase.<|im_end|>\
<|im_start|>assistant\
	['không thể trả lời được', 'Australia Post', 'bài', 'không thể trả lời được', 'Australia Post', 'Bưu điện Úc', 'Australia Post', 'Australia Post', 'không thể trả lời được', 'Australia Post']	Australia post
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000603.jpg	<|im_start|>system\
You are a helpful assistant.<|im_end|>\
<|im_start|>user\
<|vision_start|><|image_pad|><|vision_end|>Question: Cô có thể cho tôi biết màn hình máy tính này là gì không?\
When the provided information is insufficient, respond with 'không thể trả lời được'.\
Answer the question in Vietnamese using a single word or phrase.<|im_end|>\
<|im_start|>assistant\
	['biểu tượng cho thời tiết đồng hồ vv', 'cửa sổ bắt đầu', 'máy tính để bàn', 'đồng hồ', 'đồng hồ', 'biểu tượng', 'biểu tượng máy tính để bàn', 'không thể trả lời được', 'biểu tượng máy tính để bàn', 'biểu tượng']	không thể trả lời được
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002074.jpg	<|im_start|>system\
You are a helpful assistant.<|im_end|>\
<|im_start|>user\
<|vision_start|><|image_pad|><|vision_end|>Question: Đây là đĩa CD nào?\
When the provided information is insufficient, respond with 'không thể trả lời được'.\
Answer the question in Vietnamese using a single word or phrase.<|im_end|>\
<|im_start|>assistant\
	['trống', 'đĩa trống', 'Maxwell', 'Maxell CD r', 'trống', 'trống', 'chăn', 'trống', 'trống', 'Maxell']	maxell
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00001467.jpg	<|im_start|>system\
You are a helpful assistant.<|im_end|>\
<|im_start|>user\
<|vision_start|><|image_pad|><|vision_end|>Question: Bức ảnh là gì?\
When the provided information is insufficient, respond with 'không thể trả lời được'.\
Answer the question in Vietnamese using a single word or phrase.<|im_end|>\
<|im_start|>assistant\
	['chân', 'chân', 'vết trầy xước chân', 'chân', 'chân', 'chân', 'chân', 'chân', 'chân', 'chân']	không thể trả lời được
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004201.jpg	<|im_start|>system\
You are a helpful assistant.<|im_end|>\
<|im_start|>user\
<|vision_start|><|image_pad|><|vision_end|>Question: Cô có thể cho tôi biết cái hộp này là gì không?\
When the provided information is insufficient, respond with 'không thể trả lời được'.\
