image_path	prompt	ground_truth	response
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00001089.jpg	<|im_start|>system\
You are a helpful assistant.<|im_end|>\
<|im_start|>user\
<|vision_start|><|image_pad|><|vision_end|>Question: What is written on the paper?\
When the provided information is insufficient, respond with 'unanswerable'.\
Answer the question in English using a single word or phrase.<|im_end|>\
<|im_start|>assistant\
	['unanswerable', 'australia post', 'post', 'unanswerable', 'australia post', 'austrailia post', 'australia post', 'australia post', 'unanswerable', 'australia post']	australia post
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000603.jpg	<|im_start|>system\
You are a helpful assistant.<|im_end|>\
<|im_start|>user\
<|vision_start|><|image_pad|><|vision_end|>Question: Can you tell me what's on this computer screen please?\
When the provided information is insufficient, respond with 'unanswerable'.\
Answer the question in English using a single word or phrase.<|im_end|>\
<|im_start|>assistant\
	['icons for clock weather etc', 'start window', 'desktop', 'clock', 'clock', 'icons', 'desktop icons', 'unanswerable', 'desktop icons', 'icons']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002074.jpg	<|im_start|>system\
You are a helpful assistant.<|im_end|>\
<|im_start|>user\
<|vision_start|><|image_pad|><|vision_end|>Question: What CD is this?\
When the provided information is insufficient, respond with 'unanswerable'.\
Answer the question in English using a single word or phrase.<|im_end|>\
<|im_start|>assistant\
	['blank', 'blank cd', 'maxwell', 'maxell cd r', 'blank', 'blank', 'blanket', 'blank', 'blank', 'maxell']	maxell
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00001467.jpg	<|im_start|>system\
You are a helpful assistant.<|im_end|>\
<|im_start|>user\
<|vision_start|><|image_pad|><|vision_end|>Question: What is the picture of?\
When the provided information is insufficient, respond with 'unanswerable'.\
Answer the question in English using a single word or phrase.<|im_end|>\
<|im_start|>assistant\
	['foot', 'foot', 'foot scratch on', 'foot', 'foot', 'foot', 'foot', 'foot', 'foot', 'foot']	foot
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004201.jpg	<|im_start|>system\
You are a helpful assistant.<|im_end|>\
<|im_start|>user\
<|vision_start|><|image_pad|><|vision_end|>Question: Could you tell me what this can is please?\
When the provided information is insufficient, respond with 'unanswerable'.\
Answer the question in English using a single word or phrase.<|im_end|>\
<|im_start|>assistant\
	['hunt s', 'manwich', 'manwich', 'hunts sloppy joe sauce', 'sloppy joe sauce', 'manwich', 'manwhich bold sloppy joe sauce', 'unwich', 'manwich', 'sloppy joe']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00001540.jpg	<|im_start|>system\
