image_path	prompt	ground_truth	response
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00001089.jpg	<|im_start|>system\
You are a helpful assistant.<|im_end|>\
<|im_start|>user\
<|vision_start|><|image_pad|><|vision_end|>Question: Co je napsáno na papíře?\
When the provided information is insufficient, respond with 'nelze odpovědět'.\
Answer the question in Czech using a single word or phrase.<|im_end|>\
<|im_start|>assistant\
	['nelze odpovědět', 'Australská pošta', 'příspěvek', 'nelze odpovědět', 'Australská pošta', 'Austrálie', 'Australská pošta', 'Australská pošta', 'nelze odpovědět', 'Australská pošta']	australia post
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000603.jpg	<|im_start|>system\
You are a helpful assistant.<|im_end|>\
<|im_start|>user\
<|vision_start|><|image_pad|><|vision_end|>Question: Můžete mi říct, co je na téhle obrazovce, prosím?\
When the provided information is insufficient, respond with 'nelze odpovědět'.\
Answer the question in Czech using a single word or phrase.<|im_end|>\
<|im_start|>assistant\
	['ikony pro hodiny počasí atd.', 'startovací okno', 'desktop', 'hodinky', 'hodinky', 'ikony', 'Desková ikona', 'nelze odpovědět', 'Desková ikona', 'ikony']	nelze odpovědět
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002074.jpg	<|im_start|>system\
You are a helpful assistant.<|im_end|>\
<|im_start|>user\
<|vision_start|><|image_pad|><|vision_end|>Question: Co je to za CD?\
When the provided information is insufficient, respond with 'nelze odpovědět'.\
Answer the question in Czech using a single word or phrase.<|im_end|>\
<|im_start|>assistant\
	['prázdné', 'prázdné CD', 'Maxwellová', 'Maxell CD r', 'prázdné', 'prázdné', 'přikrývka', 'prázdné', 'prázdné', 'Maxell']	maxell
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00001467.jpg	<|im_start|>system\
You are a helpful assistant.<|im_end|>\
<|im_start|>user\
<|vision_start|><|image_pad|><|vision_end|>Question: Co je to za obrázek?\
When the provided information is insufficient, respond with 'nelze odpovědět'.\
Answer the question in Czech using a single word or phrase.<|im_end|>\
<|im_start|>assistant\
	['noha', 'noha', 'škrábnutí nohy', 'noha', 'noha', 'noha', 'noha', 'noha', 'noha', 'noha']	nelze odpovědět
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004201.jpg	<|im_start|>system\
You are a helpful assistant.<|im_end|>\
<|im_start|>user\
<|vision_start|><|image_pad|><|vision_end|>Question: Můžete mi prosím říct, co je to za plechovku?\
When the provided information is insufficient, respond with 'nelze odpovědět'.\
Answer the question in Czech using a single word or phrase.<|im_end|>\
<|im_start|>assistant\
