image_path	prompt	ground_truth	response
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00001089.jpg	<|im_start|>system\
You are a helpful assistant.<|im_end|>\
<|im_start|>user\
<|vision_start|><|image_pad|><|vision_end|>Question: Mi van az árucikkben?\
When the provided information is insufficient, respond with 'megválaszolhatatlan'.\
Answer the question in Hungarian using a single word or phrase.<|im_end|>\
<|im_start|>assistant\
	['megválaszolhatatlan', 'Ausztrália', 'poszt', 'megválaszolhatatlan', 'Ausztrália', 'Ausztrália posta', 'Ausztrália', 'Ausztrália', 'megválaszolhatatlan', 'Ausztrália']	Australia Post
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000603.jpg	<|im_start|>system\
You are a helpful assistant.<|im_end|>\
<|im_start|>user\
<|vision_start|><|image_pad|><|vision_end|>Question: Meg tudná mondani, mi van a képernyőn?\
When the provided information is insufficient, respond with 'megválaszolhatatlan'.\
Answer the question in Hungarian using a single word or phrase.<|im_end|>\
<|im_start|>assistant\
	['Időjárás, stb.', 'indítási ablak', 'asztali asztal', 'Óránk', 'Óránk', 'ikonok', 'asztali ikonok', 'megválaszolhatatlan', 'asztali ikonok', 'ikonok']	megválaszolhatatlan
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002074.jpg	<|im_start|>system\
You are a helpful assistant.<|im_end|>\
<|im_start|>user\
<|vision_start|><|image_pad|><|vision_end|>Question: Mi ez a CD?\
When the provided information is insufficient, respond with 'megválaszolhatatlan'.\
Answer the question in Hungarian using a single word or phrase.<|im_end|>\
<|im_start|>assistant\
	['üres', 'üres cd', 'Maxwell', 'Maxell CD r', 'üres', 'üres', 'takaró', 'üres', 'üres', 'Maxell']	maxell
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00001467.jpg	<|im_start|>system\
You are a helpful assistant.<|im_end|>\
<|im_start|>user\
<|vision_start|><|image_pad|><|vision_end|>Question: Mi ez a kép?\
When the provided information is insufficient, respond with 'megválaszolhatatlan'.\
Answer the question in Hungarian using a single word or phrase.<|im_end|>\
<|im_start|>assistant\
	['láb', 'láb', 'lábkarcolás', 'láb', 'láb', 'láb', 'láb', 'láb', 'láb', 'láb']	megválaszolhatatlan
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004201.jpg	<|im_start|>system\
You are a helpful assistant.<|im_end|>\
<|im_start|>user\
<|vision_start|><|image_pad|><|vision_end|>Question: Meg tudná mondani, mi ez a doboz?\
When the provided information is insufficient, respond with 'megválaszolhatatlan'.\
Answer the question in Hungarian using a single word or phrase.<|im_end|>\
<|im_start|>assistant\
