image_path	prompt	ground_truth	response
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00001089.jpg	<|im_start|>system\
You are a helpful assistant.<|im_end|>\
<|im_start|>user\
<|vision_start|><|image_pad|><|vision_end|>Question: Was steht auf dem Papier?\
When the provided information is insufficient, respond with 'unbeantwortbar'.\
Answer the question in German using a single word or phrase.<|im_end|>\
<|im_start|>assistant\
	['unbeantwortbar', 'Auslandspost', 'Posten', 'unbeantwortbar', 'Auslandspost', 'Ausstralia Post', 'Auslandspost', 'Auslandspost', 'unbeantwortbar', 'Auslandspost']	australia post
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000603.jpg	<|im_start|>system\
You are a helpful assistant.<|im_end|>\
<|im_start|>user\
<|vision_start|><|image_pad|><|vision_end|>Question: Können Sie mir bitte sagen, was auf diesem Computerbildschirm steht?\
When the provided information is insufficient, respond with 'unbeantwortbar'.\
Answer the question in German using a single word or phrase.<|im_end|>\
<|im_start|>assistant\
	['Symbole für Uhr Wetter usw.', 'Startfenster', 'Desktop', 'Uhr', 'Uhr', 'Symbole', 'Desktop-Symbole', 'unbeantwortbar', 'Desktop-Symbole', 'Symbole']	unbeantwortbar
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002074.jpg	<|im_start|>system\
You are a helpful assistant.<|im_end|>\
<|im_start|>user\
<|vision_start|><|image_pad|><|vision_end|>Question: Was ist das für eine CD?\
When the provided information is insufficient, respond with 'unbeantwortbar'.\
Answer the question in German using a single word or phrase.<|im_end|>\
<|im_start|>assistant\
	['Leerstand', 'Leer CD', 'Maxwell', 'Maxell CD r', 'Leerstand', 'Leerstand', 'Decken', 'Leerstand', 'Leerstand', 'Maxell']	unbeantwortbar
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00001467.jpg	<|im_start|>system\
You are a helpful assistant.<|im_end|>\
<|im_start|>user\
<|vision_start|><|image_pad|><|vision_end|>Question: Was ist das für ein Bild?\
When the provided information is insufficient, respond with 'unbeantwortbar'.\
Answer the question in German using a single word or phrase.<|im_end|>\
<|im_start|>assistant\
	['Fuß', 'Fuß', 'Fußkratzer', 'Fuß', 'Fuß', 'Fuß', 'Fuß', 'Fuß', 'Fuß', 'Fuß']	unbeantwortbar
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004201.jpg	<|im_start|>system\
You are a helpful assistant.<|im_end|>\
<|im_start|>user\
<|vision_start|><|image_pad|><|vision_end|>Question: Können Sie mir bitte sagen, was das für eine Dose ist?\
When the provided information is insufficient, respond with 'unbeantwortbar'.\
Answer the question in German using a single word or phrase.<|im_end|>\
