image_path	prompt	ground_truth	response
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00001089.jpg	answer es When the provided information is insufficient, respond with 'no se puede responder'. ¿Qué está escrito en el papel?\
	['no se puede responder', 'Australia Post y el Reino Unido', 'el puesto', 'no se puede responder', 'Australia Post y el Reino Unido', 'Australia Post y el Reino Unido', 'Australia Post y el Reino Unido', 'Australia Post y el Reino Unido', 'no se puede responder', 'Australia Post y el Reino Unido']	post
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000603.jpg	answer es When the provided information is insufficient, respond with 'no se puede responder'. ¿Puede decirme qué hay en la pantalla de esta computadora, por favor?\
	['iconos para el tiempo del reloj, etc.', 'ventana de inicio', 'escritorio', 'el reloj', 'el reloj', 'las iconas', 'iconos de escritorio', 'no se puede responder', 'iconos de escritorio', 'las iconas']	no puedo responder
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002074.jpg	answer es When the provided information is insufficient, respond with 'no se puede responder'. ¿Qué CD es este?\
	['en blanco', 'CD en blanco', '¿ Qué pasa?', 'Maxell CD r también', 'en blanco', 'en blanco', 'Cubierta', 'en blanco', 'en blanco', '- ¿ Qué?']	maxell cd r
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00001467.jpg	answer es When the provided information is insufficient, respond with 'no se puede responder'. ¿De qué es la foto?\
	['el pie', 'el pie', 'rasguño en el pie', 'el pie', 'el pie', 'el pie', 'el pie', 'el pie', 'el pie', 'el pie']	pie
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004201.jpg	answer es When the provided information is insufficient, respond with 'no se puede responder'. ¿Podría decirme qué es esta lata, por favor?\
	['Caza', 'el manwich', 'el manwich', 'Cazos de salsa Joe descuidada', 'Salsa de Joe descuidado', 'el manwich', 'Hombre que es audaz y descuidado Joe salsa', 'el desmembrado', 'el manwich', 'Joe descuidado']	hunts old joe sauce
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00001540.jpg	answer es When the provided information is insufficient, respond with 'no se puede responder'. ¿Qué es esto? ¿Qué es?\
	['Coca-Cola de dieta', 'Coca-Cola para dieta puede', 'Coca-Cola para dieta', 'Puede hacer cocaína dietética.', 'Coca-Cola para dieta', 'Coca-Cola para dieta', 'Coca-Cola para dieta', 'el coke', 'refrescos', 'Puede hacer cocaína dietética.']	coke
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003385.jpg	answer es When the provided information is insufficient, respond with 'no se puede responder'. ¿Qué especias es esta?\
	['La Sra. Dash', 'no se puede responder', 'La Sra. Dash', 'no se puede responder', 'No puedo decirlo.', 'todo con especias', 'mezcla de albahaca', 'La mezcla de la mesa de la señora Dash', 'el dedo', 'La Sra. Dash']	mrs dash
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002460.jpg	answer es When the provided information is insufficient, respond with 'no se puede responder'. ¿Qué es esto? ¿Qué es?\
	['Botella de rocío mtn', 'Rocío de montaña', 'Rocío de montaña', 'Rocío de montaña', 'Rocío de montaña', 'Rocío de montaña', 'Rocío de montaña', 'Rocío de montaña', 'Rocío de montaña', 'mt rocío']	mountain dew
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00001735.jpg	answer es When the provided information is insufficient, respond with 'no se puede responder'. ¿Qué hay en esta caja?\
	['el café', 'no se puede responder', 'el café', 'el café', 'el café', 'el café', 'el café', 'el café', 'el café', 'no se puede responder']	unanswerable
