image_path	prompt	ground_truth	response
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00001089.jpg	answer uk When the provided information is insufficient, respond with 'hе можна відповісти'. Що написано на папері?\
	['hе можна відповісти', 'Австралія Пошта', 'Пост', 'hе можна відповісти', 'Австралія Пошта', 'Австралійська пошта', 'Австралія Пошта', 'Австралія Пошта', 'hе можна відповісти', 'Австралія Пошта']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000603.jpg	answer uk When the provided information is insufficient, respond with 'hе можна відповісти'. Можете сказати, що на екрані комп'ютера?\
	['значки для годинника погода і т.д.', 'Відкриття вікна', 'робочий стіл', 'годинник', 'годинник', 'ікони', 'значки робочого столу', 'hе можна відповісти', 'значки робочого столу', 'ікони']	не можу відповісти
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002074.jpg	answer uk When the provided information is insufficient, respond with 'hе можна відповісти'. Який це диск?\
	['безвізуальний', 'порожній диск', 'Максвелл', 'Макселл CD r', 'безвізуальний', 'безвізуальний', 'ковдру', 'безвізуальний', 'безвізуальний', 'Макселл']	cd r
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00001467.jpg	answer uk When the provided information is insufficient, respond with 'hе можна відповісти'. Що це за фотографія?\
	['стопа', 'стопа', 'подраска на нозі', 'стопа', 'стопа', 'стопа', 'стопа', 'стопа', 'стопа', 'стопа']	нога
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004201.jpg	answer uk When the provided information is insufficient, respond with 'hе можна відповісти'. Можете сказати, що це за баночка?\
	['полювання', 'манвіч', 'манвіч', 'Полякування недбалість соус Джо', 'недбалий соус Джо', 'манвіч', 'Чоловік, який сміливо нехай соус Джо', \"нерозв'язаний\", 'манвіч', 'недбалий Джо']	хот-дог
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00001540.jpg	answer uk When the provided information is insufficient, respond with 'hе можна відповісти'. Що це?\
	['диетна кока-кола', 'Диетична кока-кола', 'Диетична кока-кола', 'може бути дієта кока-кола', 'Диетична кока-кола', 'Диетична кока-кола', 'Диетична кока-кола', 'кокаїд', 'сода', 'може бути дієта кока-кола']	coke
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003385.jpg	answer uk When the provided information is insufficient, respond with 'hе можна відповісти'. Що це за спеція?\
	['місіс Дэш', 'hе можна відповісти', 'місіс Дэш', 'hе можна відповісти', 'не можу сказати', 'всі спеції', 'Базилій', 'місіс Дэш-стол', 'драйв', 'місіс Дэш']	mrs dash
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002460.jpg	answer uk When the provided information is insufficient, respond with 'hе можна відповісти'. Що це?\
	['МТН-бутылка роси', 'гірська роса', 'гірська роса', 'гірська роса', 'гірська роса', 'гірська роса', 'гірська роса', 'гірська роса', 'гірська роса', 'mt роса']	не можу відповісти
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00001735.jpg	answer uk When the provided information is insufficient, respond with 'hе можна відповісти'. Що в цій коробці?\
	['кава', 'hе можна відповісти', 'кава', 'кава', 'кава', 'кава', 'кава', 'кава', 'кава', 'hе можна відповісти']	кава
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002557.jpg	answer uk When the provided information is insufficient, respond with 'hе можна відповісти'. Що ви бачите?\
	['шкіра', 'Двері підлогами', 'двері', 'двері', 'Двері пальців', 'двері', 'hе можна відповісти', 'двері', 'будинок', 'чорний хутровий колір пальця']	не можу відповісти
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000566.jpg	answer uk When the provided information is insufficient, respond with 'hе можна відповісти'. Що показує мого комп'ютера?\
	[\"Ви хочете відновити комп'ютер за допомогою відновлення системи\", 'Появиться відновлення системи', 'повідомлення відновлення системи', \"запитувати, чи хочете ви відновити комп'ютер за допомогою відновлення системи\", 'коробка', 'відновлення системи', \"Ви хочете відновити комп'ютер за допомогою відновлення системи\", \"комп'ютер не запустився\", 'відновлення налаштування', 'відновлення системи']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003751.jpg	answer uk When the provided information is insufficient, respond with 'hе можна відповісти'. Що в цій коробці?\
	['гаряче какао', 'горяча какао-мікс', 'гарячий шоколад', 'горяча какао-мікс', 'какао', 'горяча какао-мікс', 'гаряче какао', 'мікс гарячого шоколаду', 'какао', 'какао-мікс']	кава
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000197.jpg	answer uk When the provided information is insufficient, respond with 'hе можна відповісти'. Чи можете ви сказати мені номер 1-800 на цій картці?\
	['800 735 2929', '1 877 328 9677 1 80 732 2929', '1 800 735 2929', '1 877 328 9677', '8007352929', '1 877 328 9677', '1 877 328 9677', '18773289677', '1 877 328 9677', '18007352929']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000977.jpg	answer uk When the provided information is insufficient, respond with 'hе можна відповісти'. Що це?\
	[\"екрани комп'ютера\", \"екрани комп'ютера\", \"екрани комп'ютера\", 'ноутбук', \"екран комп'ютера, що показує результати пошуку\", 'екран', \"екрани комп'ютера\", \"екрани комп'ютера\", 'екран монітора', \"екрани комп'ютера\"]	не можу відповісти
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004314.jpg	answer uk When the provided information is insufficient, respond with 'hе можна відповісти'. Що це таке?\
	['салатний соус задня сторона', 'заправка', 'салатний соус', 'салатний соус', 'бальзамічна салатна заправка', 'салатний соус', 'hе можна відповісти', 'салатний соус', 'салатний соус', 'салатний соус']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004039.jpg	answer uk When the provided information is insufficient, respond with 'hе можна відповісти'. Що показує зображення?\
	['вікно', 'проектування', 'Скляні вікна з мазином чорного дизайну', 'Скляна вікнові вікна в дверях', 'Скляне вікно в двері', 'двері', 'вітрила', 'двері', 'вікно', 'вікно']	вітраж
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003622.jpg	answer uk When the provided information is insufficient, respond with 'hе можна відповісти'. Хтось може сказати мені, що таке питання безпеки на екрані, будь ласка?\
	['Араваки', 'hе можна відповісти', 'Араваки', 'Араваки', 'Араваки', 'Араваки', 'hе можна відповісти', 'hе можна відповісти', 'Араваки', 'Араваки']	arawak
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003019.jpg	answer uk When the provided information is insufficient, respond with 'hе можна відповісти'. Що це?\
	['вино', 'срібний дуб', 'срібний дуб', 'вино з срібного дубу', 'вино', 'бутылка', 'вино', 'вино', 'Срібний дуб 2003 Cabernet Sauvignon', 'срібний дуб 2003']	не можу відповісти
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003198.jpg	answer uk When the provided information is insufficient, respond with 'hе можна відповісти'. Яка марка монітора?\
	['lg', 'hе можна відповісти', 'hе можна відповісти', 'lg', 'lg', 'lg', 'lg', 'lg', 'lg', 'lg']	lg
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003541.jpg	answer uk When the provided information is insufficient, respond with 'hе можна відповісти'. Що це за напій?\
	['сода', 'імбирний пиво', 'генеральні', 'сода імбирної', 'канада сухо', 'канада сухо', 'імбирний пиво', 'канада сухо', 'імбирний пиво', 'імбирний пиво']	canada dry
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003207.jpg	answer uk When the provided information is insufficient, respond with 'hе можна відповісти'. Якого кольору килим?\
	['бежевий', 'бежевий', 'паранький', 'сірий', 'сині', 'Смазочка', 'паранький', 'паранький', 'бежевий', 'сині']	білий
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00001552.jpg	answer uk When the provided information is insufficient, respond with 'hе можна відповісти'. Що це?\
	['телефон', 'телефон', 'телефон', 'телефон', 'телефон', 'телефон', 'цифровий телефон', 'телефон', 'офісний телефон', 'телефон']	caller id
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003827.jpg	answer uk When the provided information is insufficient, respond with 'hе можна відповісти'. Що це за зображення?\
	['гірська роса', 'гірська роса', 'гірська роса', 'гірська роса', 'гірська роса', 'гірська роса', 'горіна роса', 'МТН-бутылка роси', 'Горня сода роси', 'mtn роса']	зображення не в тексті, тому я не можу відповісти на це запитання.
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003740.jpg	answer uk When the provided information is insufficient, respond with 'hе можна відповісти'. Що це за пляшка?\
	['hе можна відповісти', 'hе можна відповісти', 'лосьйон', 'сода', 'hе можна відповісти', 'лосьйон', 'лосьйон', 'лосьйон', 'hе можна відповісти', 'лосьйон']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00001842.jpg	answer uk When the provided information is insufficient, respond with 'hе можна відповісти'. Що це?\
	['вода аквафіна', 'пляшка вода з аквафіною', 'вода', 'вода', 'Пластикова пляшка з водою марки aquafina', 'бутильована вода', 'пляшка з водою', 'вода аквафіна', 'вода', 'пластикова пляшка з водою']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000981.jpg	answer uk When the provided information is insufficient, respond with 'hе можна відповісти'. Що це?\
	['пошук в Google', 'вкладка пошукової системи Google', 'сторінка пошуку Google', 'Google', 'Google', \"комп'ютер\", 'Google Home Page', 'сторінка Google', \"екрани комп'ютера\", \"екрани комп'ютера\"]	не можу відповісти
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000835.jpg	answer uk When the provided information is insufficient, respond with 'hе можна відповісти'. Що це?\
	['ключі', 'ключі', 'ключі', 'ключі', 'ключі', 'ключі', 'ключі', 'ключі', 'ключі', 'ключі']	ви не можу відповісти.
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000966.jpg	answer uk When the provided information is insufficient, respond with 'hе можна відповісти'. Прочитайте мені повідомлення про помилку на екрані.\
	['hе можна відповісти', 'Недійсний ключ продукту', 'Недійсний ключ продукту', 'hе можна відповісти', 'Недійсний ключ продукту', 'Недійсний ключ продукту', 'Недійсний ключ продукту', 'Недійсний ключ продукту або видалити ключ продукту в файлі відповіді непідглядати, щоб продовжити', 'Недійсний ключ продукту або видалити ключ продукту в файлі відповіді непідглядати, щоб продовжити', 'Недійсний ключ продукту']	не можу відповісти
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002910.jpg	answer uk When the provided information is insufficient, respond with 'hе можна відповісти'. Де мій ноутбук?\
	['столик', 'на столі', 'верхній стіл біля ліжка', 'на столі', 'столик', 'столик', 'на столі', 'на столі', 'верхній стіл', 'столик']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000002.jpg	answer uk When the provided information is insufficient, respond with 'hе можна відповісти'. Як називається ця книга?\
	['собачий рік', 'Собакові роки: спогади', 'собачий рік', 'собачий рік', 'собачий рік', 'собачий рік', 'собачий рік', 'собачий рік', 'собачий рік', 'собачий рік']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00001092.jpg	answer uk When the provided information is insufficient, respond with 'hе можна відповісти'. Що це?\
	['Macbook', 'клавіатура', 'клавіатура', 'клавіатура', \"комп'ютер\", 'клавіатура', 'ноутбук', 'ноутбук', 'ноутбук', \"клавіатура комп'ютерного екрану\"]	не можу відповісти
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002677.jpg	answer uk When the provided information is insufficient, respond with 'hе можна відповісти'. Що ви бачите?\
	['вікно столу', 'квіти', 'hе можна відповісти', 'вікно столу', 'Книжка ручка для ноутбуку', 'квіти', 'дестоп', 'книжка', 'вікно', 'квіти']	Крупним планом столу з книгою
