image_path	prompt	ground_truth	response
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00001089.jpg	<|im_start|>system\
You are a helpful assistant.<|im_end|>\
<|im_start|>user\
<|vision_start|><|image_pad|><|vision_end|>Question: מה כתוב על הנייר?\
When the provided information is insufficient, respond with 'לא ניתן לענות'.\
Answer the question in Hebrew using a single word or phrase.<|im_end|>\
<|im_start|>assistant\
	['לא ניתן לענות', 'אוסטרליה פוסט', 'דואר', 'לא ניתן לענות', 'אוסטרליה פוסט', 'אוסטרליה פוסט', 'אוסטרליה פוסט', 'אוסטרליה פוסט', 'לא ניתן לענות', 'אוסטרליה פוסט']	australia post
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000603.jpg	<|im_start|>system\
You are a helpful assistant.<|im_end|>\
<|im_start|>user\
<|vision_start|><|image_pad|><|vision_end|>Question: אתה יכול להגיד לי מה יש על המסך של המחשב הזה בבקשה?\
When the provided information is insufficient, respond with 'לא ניתן לענות'.\
Answer the question in Hebrew using a single word or phrase.<|im_end|>\
<|im_start|>assistant\
	[\"סמל למזג אוויר שעון וכו '\", 'החלון ההתחלה', 'שולחן העבודה', 'שעון', 'שעון', 'סמל', 'סמל שולחן העבודה', 'לא ניתן לענות', 'סמל שולחן העבודה', 'סמל']	לא ניתן לענות.
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002074.jpg	<|im_start|>system\
You are a helpful assistant.<|im_end|>\
<|im_start|>user\
<|vision_start|><|image_pad|><|vision_end|>Question: איזה תקליטור זה?\
When the provided information is insufficient, respond with 'לא ניתן לענות'.\
Answer the question in Hebrew using a single word or phrase.<|im_end|>\
<|im_start|>assistant\
	['ריק', 'סידי ריק', 'מקסוול', 'מקסל סי.די.ר.', 'ריק', 'ריק', 'שמיכה', 'ריק', 'ריק', 'מקסל']	דיסק רקורדס
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00001467.jpg	<|im_start|>system\
You are a helpful assistant.<|im_end|>\
<|im_start|>user\
<|vision_start|><|image_pad|><|vision_end|>Question: מה התמונה של?\
When the provided information is insufficient, respond with 'לא ניתן לענות'.\
Answer the question in Hebrew using a single word or phrase.<|im_end|>\
<|im_start|>assistant\
	['רגל', 'רגל', 'שריטה על הרגל', 'רגל', 'רגל', 'רגל', 'רגל', 'רגל', 'רגל', 'רגל']	רגל
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004201.jpg	<|im_start|>system\
You are a helpful assistant.<|im_end|>\
<|im_start|>user\
<|vision_start|><|image_pad|><|vision_end|>Question: אתה יכול להגיד לי מה זה יכול בבקשה?\
