image_path	prompt	ground_truth	response
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00001089.jpg	<|im_start|>system\
You are a helpful assistant.<|im_end|>\
<|im_start|>user\
<|vision_start|><|image_pad|><|vision_end|>Question: มีอะไรเขียนบนกระดาษ?\
When the provided information is insufficient, respond with 'ตอบไม่ได้'.\
Answer the question in Thai using a single word or phrase.<|im_end|>\
<|im_start|>assistant\
	['ตอบไม่ได้', 'ออสเตรเลีย โพสต์', 'โพสต์', 'ตอบไม่ได้', 'ออสเตรเลีย โพสต์', 'ออสเตรเลีย โพสต์', 'ออสเตรเลีย โพสต์', 'ออสเตรเลีย โพสต์', 'ตอบไม่ได้', 'ออสเตรเลีย โพสต์']	มีอะไรเขียนบนกระดาษ?
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000603.jpg	<|im_start|>system\
You are a helpful assistant.<|im_end|>\
<|im_start|>user\
<|vision_start|><|image_pad|><|vision_end|>Question: คุณบอกผมได้ไหมว่ามีอะไรอยู่บนจอคอมพิวเตอร์นี้\
When the provided information is insufficient, respond with 'ตอบไม่ได้'.\
Answer the question in Thai using a single word or phrase.<|im_end|>\
<|im_start|>assistant\
	['ไอคอนสําหรับเวลาอากาศ เป็นต้น', 'หน้าต่างเริ่มต้น', 'desktop', 'นาฬิกา', 'นาฬิกา', 'ไอคอน', 'ไอคอนของ desktop', 'ตอบไม่ได้', 'ไอคอนของ desktop', 'ไอคอน']	ตอบไม่ได้
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002074.jpg	<|im_start|>system\
You are a helpful assistant.<|im_end|>\
<|im_start|>user\
<|vision_start|><|image_pad|><|vision_end|>Question: ซีดีอะไรเนี่ย?\
When the provided information is insufficient, respond with 'ตอบไม่ได้'.\
Answer the question in Thai using a single word or phrase.<|im_end|>\
<|im_start|>assistant\
	['เงินเปล่า', 'CDว่าง', 'แม็กซ์เวล', 'แม็กเซล ซีดี', 'เงินเปล่า', 'เงินเปล่า', 'ผ้าห่ม', 'เงินเปล่า', 'เงินเปล่า', 'แม็กเซล']	ตอบไม่ได้
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00001467.jpg	<|im_start|>system\
You are a helpful assistant.<|im_end|>\
<|im_start|>user\
<|vision_start|><|image_pad|><|vision_end|>Question: รูปอะไรน่ะ\
When the provided information is insufficient, respond with 'ตอบไม่ได้'.\
Answer the question in Thai using a single word or phrase.<|im_end|>\
<|im_start|>assistant\
	['ขา', 'ขา', 'รอยเท้า', 'ขา', 'ขา', 'ขา', 'ขา', 'ขา', 'ขา', 'ขา']	ตอบไม่ได้
