image_path	prompt	ground_truth	response
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00001089.jpg	answer fi When the provided information is insufficient, respond with 'ei voida vastata'. Mitä papereilla lukee?\
	['ei voida vastata', 'Australia Post', 'postitusta', 'ei voida vastata', 'Australia Post', 'Australia Post', 'Australia Post', 'Australia Post', 'ei voida vastata', 'Australia Post']	post australia
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000603.jpg	answer fi When the provided information is insufficient, respond with 'ei voida vastata'. Voisitko kertoa, mitä näissä tietokoneissa on?\
	['Ilmatunnisteet', 'Aloitusikkuno', 'työpöytä', 'kellot', 'kellot', 'Kuvat', 'Työpöydän kuvakkeet', 'ei voida vastata', 'Työpöydän kuvakkeet', 'Kuvat']	ei voida vastata
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002074.jpg	answer fi When the provided information is insufficient, respond with 'ei voida vastata'. Mikä levy tämä on?\
	['tyhjä', 'tyhjä cd', '- Maxwellistä .', 'Maxell CD r', 'tyhjä', 'tyhjä', 'huopa', 'tyhjä', 'tyhjä', 'Maxell']	maxell cd r
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00001467.jpg	answer fi When the provided information is insufficient, respond with 'ei voida vastata'. Mikä kuva on?\
	['jalka', 'jalka', 'jalka naarmu', 'jalka', 'jalka', 'jalka', 'jalka', 'jalka', 'jalka', 'jalka']	jalka
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004201.jpg	answer fi When the provided information is insufficient, respond with 'ei voida vastata'. Voisitteko kertoa, mitä tämä voi on?\
	['metsästys', '- Ei, ei, ei, ei.', '- Ei, ei, ei, ei.', 'Metsästys , huonosti tehty Joe-kastiketta .', '- Huonoa Joe-kastiketta.', '- Ei, ei, ei, ei.', '- Mikä mies? - Rohkea, huonosti hoidettu Joe-kastiketta.', 'ei-särkyvä', '- Ei, ei, ei, ei.', '- Huono Joe.']	ei voi vastata
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00001540.jpg	answer fi When the provided information is insufficient, respond with 'ei voida vastata'. - Mitä tämä on? - Ei mitään.\
