image_path	prompt	ground_truth	response
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00001089.jpg	answer en When the provided information is insufficient, respond with 'unanswerable'. What is written on the paper?\
	['unanswerable', 'australia post', 'post', 'unanswerable', 'australia post', 'austrailia post', 'australia post', 'australia post', 'unanswerable', 'australia post']	post
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000603.jpg	answer en When the provided information is insufficient, respond with 'unanswerable'. Can you tell me what's on this computer screen please?\
	['icons for clock weather etc', 'start window', 'desktop', 'clock', 'clock', 'icons', 'desktop icons', 'unanswerable', 'desktop icons', 'icons']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002074.jpg	answer en When the provided information is insufficient, respond with 'unanswerable'. What CD is this?\
	['blank', 'blank cd', 'maxwell', 'maxell cd r', 'blank', 'blank', 'blanket', 'blank', 'blank', 'maxell']	maxell cd r
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00001467.jpg	answer en When the provided information is insufficient, respond with 'unanswerable'. What is the picture of?\
	['foot', 'foot', 'foot scratch on', 'foot', 'foot', 'foot', 'foot', 'foot', 'foot', 'foot']	foot
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004201.jpg	answer en When the provided information is insufficient, respond with 'unanswerable'. Could you tell me what this can is please?\
	['hunt s', 'manwich', 'manwich', 'hunts sloppy joe sauce', 'sloppy joe sauce', 'manwich', 'manwhich bold sloppy joe sauce', 'unwich', 'manwich', 'sloppy joe']	old joe sauce
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00001540.jpg	answer en When the provided information is insufficient, respond with 'unanswerable'. What is this?\
	['diet coke soda', 'diet coke can', 'diet coke', 'can diet coke', 'diet coke', 'diet coke', 'diet coke', 'coke', 'soda', 'can diet coke']	diet coke
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003385.jpg	answer en When the provided information is insufficient, respond with 'unanswerable'. What spice is this?  \
