image_path	prompt	ground_truth	response
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00001089.jpg	<|im_start|>system\
You are a helpful assistant.<|im_end|>\
<|im_start|>user\
<|vision_start|><|image_pad|><|vision_end|>Question: Hvad står der på papiret?\
When the provided information is insufficient, respond with 'kan ikke besvares'.\
Answer the question in Danish using a single word or phrase.<|im_end|>\
<|im_start|>assistant\
	['kan ikke besvares', 'australisk post', 'post', 'kan ikke besvares', 'australisk post', 'australisk post', 'australisk post', 'australisk post', 'kan ikke besvares', 'australisk post']	australia post
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000603.jpg	<|im_start|>system\
You are a helpful assistant.<|im_end|>\
<|im_start|>user\
<|vision_start|><|image_pad|><|vision_end|>Question: Kan du fortælle mig, hvad der er på skærmen?\
When the provided information is insufficient, respond with 'kan ikke besvares'.\
Answer the question in Danish using a single word or phrase.<|im_end|>\
<|im_start|>assistant\
	['ikoner for vejr osv.', 'Startvindue', 'skrivebord', 'klokke', 'klokke', 'ikoner', 'Desktop-ikoner', 'kan ikke besvares', 'Desktop-ikoner', 'ikoner']	kan ikke besvares
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002074.jpg	<|im_start|>system\
You are a helpful assistant.<|im_end|>\
<|im_start|>user\
<|vision_start|><|image_pad|><|vision_end|>Question: Hvilken cd er det?\
When the provided information is insufficient, respond with 'kan ikke besvares'.\
Answer the question in Danish using a single word or phrase.<|im_end|>\
<|im_start|>assistant\
	['blankt', 'tom cd', 'Maxwell', 'Maxell cd r', 'blankt', 'blankt', 'tæppe', 'blankt', 'blankt', 'Maxell']	kan ikke besvares
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00001467.jpg	<|im_start|>system\
You are a helpful assistant.<|im_end|>\
<|im_start|>user\
<|vision_start|><|image_pad|><|vision_end|>Question: Hvad er det for et billede?\
When the provided information is insufficient, respond with 'kan ikke besvares'.\
Answer the question in Danish using a single word or phrase.<|im_end|>\
<|im_start|>assistant\
	['fod', 'fod', 'fodskrammer på', 'fod', 'fod', 'fod', 'fod', 'fod', 'fod', 'fod']	kan ikke besvares
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004201.jpg	<|im_start|>system\
You are a helpful assistant.<|im_end|>\
<|im_start|>user\
<|vision_start|><|image_pad|><|vision_end|>Question: Kan du fortælle mig, hvad denne dåse er?\
When the provided information is insufficient, respond with 'kan ikke besvares'.\
Answer the question in Danish using a single word or phrase.<|im_end|>\
<|im_start|>assistant\
