image_path	prompt	ground_truth	response
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00001089.jpg	answer da When the provided information is insufficient, respond with 'kan ikke besvares'. Hvad står der på papiret?\
	['kan ikke besvares', 'australisk post', 'post', 'kan ikke besvares', 'australisk post', 'australisk post', 'australisk post', 'australisk post', 'kan ikke besvares', 'australisk post']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000603.jpg	answer da When the provided information is insufficient, respond with 'kan ikke besvares'. Kan du fortælle mig, hvad der er på skærmen?\
	['ikoner for vejr osv.', 'Startvindue', 'skrivebord', 'klokke', 'klokke', 'ikoner', 'Desktop-ikoner', 'kan ikke besvares', 'Desktop-ikoner', 'ikoner']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002074.jpg	answer da When the provided information is insufficient, respond with 'kan ikke besvares'. Hvilken cd er det?\
	['blankt', 'tom cd', 'Maxwell', 'Maxell cd r', 'blankt', 'blankt', 'tæppe', 'blankt', 'blankt', 'Maxell']	maxell cd r
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00001467.jpg	answer da When the provided information is insufficient, respond with 'kan ikke besvares'. Hvad er det for et billede?\
	['fod', 'fod', 'fodskrammer på', 'fod', 'fod', 'fod', 'fod', 'fod', 'fod', 'fod']	fods billede
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004201.jpg	answer da When the provided information is insufficient, respond with 'kan ikke besvares'. Kan du fortælle mig, hvad denne dåse er?\
	['jagt', 'mandvælge', 'mandvælge', '- Jeg er ikke en skør jæger.', 'sloppy joe-sauce', 'mandvælge', '- Hvad er det for en mand?', 'u-stik', 'mandvælge', 'sloppet Joe']	old joe sauce
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00001540.jpg	answer da When the provided information is insufficient, respond with 'kan ikke besvares'. - Hvad er det? - Jeg er ikke sikker.\
	['Diet coke soda', 'Diet coke kan', 'Diet coke', 'kan kost cola', 'Diet coke', 'Diet coke', 'Diet coke', 'kokain', 'Soda', 'kan kost cola']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003385.jpg	answer da When the provided information is insufficient, respond with 'kan ikke besvares'. Hvad er det for et krydderi?\
	['Fru Dash', 'kan ikke besvares', 'Fru Dash', 'kan ikke besvares', 'Kan ikke sige.', 'alle krydderier', 'Basilblanding', 'Mrs. Dash-bordblanding', 'skrå', 'Fru Dash']	krydder
