image_path	prompt	ground_truth	response
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00001089.jpg	<|im_start|>system\
You are a helpful assistant.<|im_end|>\
<|im_start|>user\
<|vision_start|><|image_pad|><|vision_end|>Question: Ce scrie pe hârtie?\
When the provided information is insufficient, respond with 'fără răspuns'.\
Answer the question in Romanian using a single word or phrase.<|im_end|>\
<|im_start|>assistant\
	['fără răspuns', 'Australia Post', 'post', 'fără răspuns', 'Australia Post', 'Australia Post', 'Australia Post', 'Australia Post', 'fără răspuns', 'Australia Post']	australia post
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000603.jpg	<|im_start|>system\
You are a helpful assistant.<|im_end|>\
<|im_start|>user\
<|vision_start|><|image_pad|><|vision_end|>Question: Îmi puteţi spune ce e pe ecranul computerului, vă rog?\
When the provided information is insufficient, respond with 'fără răspuns'.\
Answer the question in Romanian using a single word or phrase.<|im_end|>\
<|im_start|>assistant\
	['pictogramele pentru vremea etc.', 'Fereastra de pornire', 'desktop', 'ceas', 'ceas', 'pictogramele', 'pictogramele desktopului', 'fără răspuns', 'pictogramele desktopului', 'pictogramele']	fără răspuns
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002074.jpg	<|im_start|>system\
You are a helpful assistant.<|im_end|>\
<|im_start|>user\
<|vision_start|><|image_pad|><|vision_end|>Question: Ce CD e ăsta?\
When the provided information is insufficient, respond with 'fără răspuns'.\
Answer the question in Romanian using a single word or phrase.<|im_end|>\
<|im_start|>assistant\
	['în gol', 'CD-ul gol', 'Maxwell', 'Maxell CD r', 'în gol', 'în gol', 'pătura', 'în gol', 'în gol', 'Maxell']	maxell
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00001467.jpg	<|im_start|>system\
You are a helpful assistant.<|im_end|>\
<|im_start|>user\
<|vision_start|><|image_pad|><|vision_end|>Question: Ce e poza?\
When the provided information is insufficient, respond with 'fără răspuns'.\
Answer the question in Romanian using a single word or phrase.<|im_end|>\
<|im_start|>assistant\
	['picior', 'picior', 'zgârietura piciorului', 'picior', 'picior', 'picior', 'picior', 'picior', 'picior', 'picior']	fără răspuns
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004201.jpg	<|im_start|>system\
You are a helpful assistant.<|im_end|>\
<|im_start|>user\
<|vision_start|><|image_pad|><|vision_end|>Question: Îmi puteţi spune ce e cu asta, vă rog?\
When the provided information is insufficient, respond with 'fără răspuns'.\
Answer the question in Romanian using a single word or phrase.<|im_end|>\
<|im_start|>assistant\
